time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-24T21:53:25.730Z,1.6223,126.4372,10,4.7,mb,,89,1.255,0.81,us,us10002lgg,2015-07-18T00:27:01.134Z,"138km NW of Kota Ternate, Indonesia",earthquake
2015-06-24T21:30:27.060Z,-18.9085,-67.7633,204.16,4.2,mb,,28,1.747,1.12,us,us10002lg6,2015-07-17T23:23:10.509Z,"103km SW of Poopo, Bolivia",earthquake
2015-06-24T21:05:25.500Z,17.3687,40.377,10,4.4,mb,,89,6.277,0.49,us,us10002lg0,2015-07-17T22:48:17.422Z,"199km WNW of Farasan, Saudi Arabia",earthquake
2015-06-24T19:12:54.350Z,41.7742,88.4362,34.96,5.4,mb,,51,6.679,0.91,us,us10002lfa,2015-06-24T19:54:37.642Z,"142km SSW of Turpan, China",earthquake
2015-06-24T16:26:29.160Z,25.6022,142.3523,39.39,4.3,mb,,153,1.495,0.63,us,us20002wai,2015-07-10T04:07:29.879Z,"137km NE of Iwo Jima, Japan",earthquake
2015-06-24T16:00:46.580Z,-18.0265,-178.4331,569.87,4.5,mb,,79,3.358,1.19,us,us10002le9,2015-07-10T01:37:08.300Z,"291km N of Ndoi Island, Fiji",earthquake
2015-06-24T10:32:52.840Z,-9.5316,125.1583,43.4,4.8,mb,,72,0.906,1.01,us,us10002lc3,2015-06-24T18:35:36.839Z,"55km SSE of Atambua, Indonesia",earthquake
2015-06-24T09:00:44.090Z,-32.4927,-178.128,30.19,5,mb,,67,5.842,1.07,us,us10002lbw,2015-06-24T17:03:51.034Z,"138km SSE of L'Esperance Rock, New Zealand",earthquake
2015-06-24T08:37:14.840Z,36.5973,27.1204,136.7,4.7,mb,,106,1.357,1.18,us,us10002lbs,2015-06-24T09:25:19.005Z,"20km S of Kardamaina, Greece",earthquake
2015-06-24T01:42:46.740Z,-10.3017,161.9917,55.6,4.6,mb,,66,2.189,1.09,us,us20002wa8,2015-07-10T00:50:34.966Z,"18km NNE of Kirakira, Solomon Islands",earthquake
2015-06-24T01:08:13.850Z,-21.9315,170.4507,94.89,4.5,mb,,153,2.864,1.14,us,us20002wa7,2015-07-10T00:29:12.414Z,"172km WNW of Ile Hunter, New Caledonia",earthquake
2015-06-23T22:35:20.120Z,38.6873,43.1797,5,4.5,mwr,,,,0.98,us,us10002l9m,2015-07-17T05:50:17.190Z,"27km NW of Van, Turkey",earthquake
2015-06-23T22:05:26.390Z,-14.5894,170.4516,635.03,4.3,mb,,143,6.872,0.8,us,us20002w1k,2015-07-17T04:53:52.446Z,"Vanuatu region",earthquake
2015-06-23T20:09:19.490Z,-29.5172,-68.6433,106.11,4.7,mb,,35,1.866,1.36,us,us10002l88,2015-06-24T04:12:20.071Z,"80km N of San Jose de Jachal, Argentina",earthquake
2015-06-23T19:20:31.130Z,-18.9518,169.4117,254.14,4.8,mb,,81,2.733,0.66,us,us10002l7z,2015-06-24T03:23:00.464Z,"67km NNE of Isangel, Vanuatu",earthquake
2015-06-23T16:39:46.260Z,-10.8799,163.7166,26.59,4.7,mb,,108,3.977,0.79,us,us10002l6x,2015-06-24T00:42:21.935Z,"202km ESE of Kirakira, Solomon Islands",earthquake
2015-06-23T16:32:16.150Z,35.5949,141.931,30.8,4.3,mb,,180,1.548,0.73,us,us10002l5u,2015-06-24T00:34:53.856Z,"100km E of Hasaki, Japan",earthquake
2015-06-23T13:54:04.670Z,27.6288,139.8741,472.47,4.4,mb,,46,2.122,0.67,us,us10002l59,2015-06-23T21:56:50.054Z,"239km WNW of Chichi-shima, Japan",earthquake
2015-06-23T13:48:22.020Z,27.5638,66.2128,10,4.5,mb,,213,7.366,0.98,us,us10002l57,2015-06-23T21:51:02.030Z,"46km WSW of Khuzdar, Pakistan",earthquake
2015-06-23T12:18:29.940Z,27.6685,139.7931,455.88,6.3,mwp,,19,2.201,0.91,us,us10002l37,2015-07-17T16:06:21.000Z,"248km WNW of Chichi-shima, Japan",earthquake
2015-06-23T09:32:31.200Z,6.1592,116.6058,15.17,4.5,mb,,109,6.519,0.55,us,us10002l8v,2015-06-23T21:55:04.212Z,"23km NNW of Ranau, Malaysia",earthquake
2015-06-23T08:59:55.820Z,-19.549,-175.0275,138,5.5,mwb,,15,4.839,0.73,us,us10002l2m,2015-07-17T16:06:20.000Z,"76km WNW of Pangai, Tonga",earthquake
2015-06-23T08:15:49.320Z,11.1668,42.3207,16.13,4.4,mb,,110,0.629,0.4,us,us20002w0q,2015-07-11T07:57:59.190Z,"8km NW of Dikhil, Djibouti",earthquake
2015-06-23T07:58:34.700Z,-17.493,-69.2635,158.36,4.1,mb,,97,0.869,1.1,us,us10002l2h,2015-07-07T10:08:15.105Z,"81km E of Tarata, Peru",earthquake
2015-06-23T07:16:40.800Z,7.9387,-77.9328,9.83,4.4,mb,,94,2.244,0.7,us,us10002l2e,2015-07-07T10:02:55.848Z,"35km SW of Yaviza, Panama",earthquake
2015-06-23T00:47:42.680Z,-11.0289,163.8054,44.99,4.8,mb,,112,4.112,1.36,us,us10002l1p,2015-06-23T08:50:10.491Z,"215km ESE of Kirakira, Solomon Islands",earthquake
2015-06-22T23:26:14.350Z,53.2887,157.7355,29,4.4,mb,,72,0.182,0.71,us,us10002l1b,2015-06-23T07:28:53.171Z,"44km WNW of Yelizovo, Russia",earthquake
2015-06-22T23:05:55.690Z,13.3956,144.261,149.48,4.5,mb,,61,2.356,0.5,us,us10002l0z,2015-06-23T07:08:23.011Z,"43km W of Agat Village, Guam",earthquake
2015-06-22T21:40:57.480Z,39.2991,71.7414,10,4.5,mb,,52,0.19,1.17,us,us10002kzk,2015-07-09T22:21:01.648Z,"20km ENE of Karakenja, Tajikistan",earthquake
2015-06-22T16:37:50.270Z,-7.0146,105.3069,47.53,4.9,mb,,171,2.545,0.68,us,us10002kwp,2015-06-22T20:16:44.004Z,"42km WSW of Tugu Hilir, Indonesia",earthquake
2015-06-22T15:50:58.920Z,29.5031,131.3631,22.68,4.1,mb,,165,2.148,0.62,us,us10002kw5,2015-06-22T23:53:30.525Z,"140km SSE of Nishinoomote, Japan",earthquake
2015-06-22T15:35:17.040Z,41.5213,142.1033,58.72,4.9,mb,,83,0.93,0.81,us,us10002kvz,2015-06-23T10:38:26.794Z,"78km ENE of Mutsu, Japan",earthquake
2015-06-22T11:42:04.410Z,-21.7923,-68.429,171.5,4.8,mb,,34,0.755,0.72,us,us10002ku9,2015-07-06T09:42:19.370Z,"91km NE of Calama, Chile",earthquake
2015-06-22T11:14:33.070Z,-15.5779,-173.3707,117.94,4.5,mb,,114,2.264,0.52,us,us20002w02,2015-07-11T06:40:43.088Z,"57km NE of Hihifo, Tonga",earthquake
2015-06-22T11:05:23.500Z,-5.8914,151.509,70.17,4.2,mb,,132,1.81,0.65,us,us20002w00,2015-07-11T06:34:11.983Z,"155km ESE of Kimbe, Papua New Guinea",earthquake
2015-06-22T09:13:40.870Z,-33.8174,-70.3002,104.08,4.5,mb,,58,0.367,0.59,us,us10002kts,2015-06-23T19:45:18.797Z,"34km SE of Puente Alto, Chile",earthquake
2015-06-22T05:16:20.270Z,36.5737,70.8871,200.17,4.2,mb,,106,0.604,0.89,us,us10002kt7,2015-06-22T13:18:57.276Z,"32km S of Jarm, Afghanistan",earthquake
2015-06-22T04:41:26.860Z,-5.5978,-102.1817,10,4.5,mb,,273,23.904,0.93,us,us20002w0b,2015-07-09T04:06:45.043Z,"Central East Pacific Rise",earthquake
2015-06-22T03:55:24.770Z,-31.073,-178.7975,99.6,4.8,mb,,157,1.971,1.19,us,us20002vzs,2015-07-09T03:42:40.537Z,"41km NNE of L'Esperance Rock, New Zealand",earthquake
2015-06-22T03:37:08.370Z,-21.6462,-179.028,554.47,4.4,mb,,168,4.756,1,us,us20002vzr,2015-07-09T03:34:56.720Z,"115km SSW of Ndoi Island, Fiji",earthquake
2015-06-22T03:24:06.970Z,-6.6271,155.1909,35,4.4,mb,,211,3.865,1.37,us,us20002vzq,2015-07-09T01:51:12.566Z,"47km SW of Panguna, Papua New Guinea",earthquake
2015-06-22T03:21:07.460Z,-23.9191,-15.0307,10,4.4,mb,,203,39.672,0.88,us,us20002w0c,2015-07-09T01:34:29.033Z,"Southern Mid-Atlantic Ridge",earthquake
2015-06-22T02:43:16.860Z,-22.7354,-66.2885,258.62,4,mb,,33,2.425,0.96,us,us10002ksq,2015-07-09T01:08:49.528Z,"60km W of Abra Pampa, Argentina",earthquake
2015-06-22T02:17:55.130Z,38.7753,142.2551,35.44,4.7,mwr,,135,1.465,1.11,us,us10002ksn,2015-07-09T00:58:53.120Z,"57km SE of Ofunato, Japan",earthquake
2015-06-22T02:08:56.870Z,33.4073,141.0443,40.98,4.5,mb,,115,1.071,0.67,us,us10002ksl,2015-07-09T00:47:17.926Z,"121km ENE of Hachijo-jima, Japan",earthquake
2015-06-22T00:25:27.760Z,6.8163,-73.033,152.26,4.3,mb,,49,0.918,0.87,us,us10002ks8,2015-06-22T08:28:09.039Z,"13km N of Aratoca, Colombia",earthquake
2015-06-22T00:18:28.960Z,-26.2983,-179.7753,459.87,4,mb,,118,3.36,0.49,us,us20002vzl,2015-07-14T00:37:53.702Z,"South of the Fiji Islands",earthquake
2015-06-21T23:55:41.930Z,4.5307,124.891,73.91,4.4,mb,,134,2.613,0.94,us,us10002np9,2015-07-13T23:49:25.326Z,"115km SSW of Sarangani, Philippines",earthquake
2015-06-21T23:14:11.490Z,5.1068,125.8352,123.62,4.5,mb,,92,1.966,0.9,us,us10002np8,2015-07-13T23:43:49.655Z,"52km SE of Sarangani, Philippines",earthquake
2015-06-21T21:28:16.830Z,-20.457,-178.3509,561.41,6,mwb,,25,4.34,1.3,us,us10002kra,2015-07-17T16:06:19.000Z,"42km ENE of Ndoi Island, Fiji",earthquake
2015-06-21T20:30:32.910Z,36.5115,141.3098,47.29,4.3,mb,,130,0.945,0.96,us,us10002kr3,2015-07-12T17:20:39.609Z,"57km ESE of Takahagi, Japan",earthquake
2015-06-21T18:27:57.440Z,-5.9601,128.0884,387.57,4.3,mb,,111,3.767,0.49,us,us10002kqg,2015-07-12T21:02:06.179Z,"247km S of Amahusu, Indonesia",earthquake
2015-06-21T17:19:59.200Z,13.2511,-89.7969,72.67,4.8,mb,,87,0.7,1.12,us,us10002kq9,2015-07-12T14:35:20.073Z,"37km S of Acajutla, El Salvador",earthquake
2015-06-21T17:01:24.030Z,18.6301,-69.0061,105.66,4.3,mb,,73,0.604,0.74,us,us10002kq6,2015-07-12T20:50:36.167Z,"5km NNW of Guaymate, Dominican Republic",earthquake
2015-06-21T15:16:38.710Z,30.5447,141.5164,40.72,4.5,mb,,117,2.944,0.86,us,us10002kpu,2015-06-21T23:19:11.616Z,"Izu Islands, Japan region",earthquake
2015-06-21T14:31:03.040Z,53.5056,109.1328,10.18,4.5,mb,,60,3.813,0.63,us,us10002kph,2015-06-21T22:33:43.754Z,"11km ENE of Ust'-Barguzin, Russia",earthquake
2015-06-21T14:18:10.930Z,36.6824,142.3242,10,4.5,mb,,169,1.703,1.29,us,us10002kpg,2015-06-21T22:20:50.070Z,"134km ESE of Iwaki, Japan",earthquake
2015-06-21T12:05:55.200Z,-25.1797,-176.1972,129.19,4.4,mb,,133,4.332,0.65,us,us10002np3,2015-07-07T07:01:32.081Z,"South of the Fiji Islands",earthquake
2015-06-21T11:33:10.080Z,39.4099,143.4468,34.68,4.3,mb,,143,2.532,0.96,us,us10002np0,2015-07-07T06:48:11.824Z,"129km E of Yamada, Japan",earthquake
2015-06-21T10:56:03.450Z,-15.7281,-73.8239,78.94,4.7,mb,,71,4.242,0.65,us,us10002knu,2015-07-06T08:04:46.327Z,"77km S of Coracora, Peru",earthquake
2015-06-21T07:27:35.010Z,10.0463,-83.1268,18.06,4.6,mb,,31,0.25,0.97,us,us10002kn7,2015-06-21T15:13:26.830Z,"11km WNW of Puerto Limon, Costa Rica",earthquake
2015-06-21T06:15:31.880Z,24.0154,122.4363,29.9,4.8,mb,,103,0.691,0.79,us,us10002kn2,2015-06-21T07:22:42.693Z,"75km SW of Yonakuni, Japan",earthquake
2015-06-21T05:40:48.180Z,24.5329,142.2802,40.21,4.7,mb,,81,2.553,0.84,us,us10002kn0,2015-06-21T13:43:21.828Z,"99km ESE of Iwo Jima, Japan",earthquake
2015-06-21T05:24:22.320Z,-21.3952,-179.0206,571.49,4.5,mb,,61,4.56,1.28,us,us10002kmv,2015-06-21T13:26:50.362Z,"88km SSW of Ndoi Island, Fiji",earthquake
2015-06-21T04:16:21.000Z,38.2209,141.6181,47.79,4.4,mb,,130,0.742,1.09,us,us10002kmk,2015-07-15T04:58:51.244Z,"35km SE of Ishinomaki, Japan",earthquake
2015-06-21T04:14:11.470Z,-15.9381,-71.455,132.95,4.1,mb,,127,2.642,0.75,us,us10002kmi,2015-07-15T04:07:58.623Z,"4km N of Pucara, Peru",earthquake
2015-06-21T04:02:46.670Z,32.69,83.238,10,4.3,mb,,138,8.413,0.62,us,us10002kme,2015-07-15T00:18:56.624Z,"101km WNW of Luring, China",earthquake
2015-06-21T02:16:22.830Z,-14.824,167.4357,124.74,4.1,mb,,162,0.658,0.94,us,us10002nns,2015-07-15T03:36:16.951Z,"48km ENE of Port-Olry, Vanuatu",earthquake
2015-06-21T01:57:52.200Z,36.7053,142.3113,20.39,4.3,mb,,91,1.679,0.72,us,us10002km0,2015-07-15T00:16:45.381Z,"132km ESE of Iwaki, Japan",earthquake
2015-06-21T01:28:18.250Z,36.5679,70.8625,217.02,4,mb,,78,0.602,0.67,us,us10002klv,2015-07-14T23:59:56.099Z,"33km S of Jarm, Afghanistan",earthquake
2015-06-20T23:39:09.500Z,-23.5164,-177.1052,151,5.9,mww,,17,5.752,1.05,us,us10002kld,2015-07-17T16:06:17.000Z,"South of the Fiji Islands",earthquake
2015-06-20T19:52:43.900Z,34.3082,26.2262,15.25,5,mb,,45,0.804,0.86,us,us10002kjx,2015-07-16T23:59:23.788Z,"84km SSE of Makry Gialos, Greece",earthquake
2015-06-20T19:32:17.230Z,10.8087,-86.641,29.71,4.5,mb,,182,1.031,0.62,us,us10002kjp,2015-07-16T22:06:36.099Z,"97km WSW of San Juan del Sur, Nicaragua",earthquake
2015-06-20T19:15:37.960Z,-2.305,134.1516,29.48,4.2,mb,,143,1.996,0.46,us,us10002nac,2015-07-16T03:46:23.318Z,"159km S of Manokwari, Indonesia",earthquake
2015-06-20T15:37:31.320Z,43.3518,147.7933,49.21,4.2,mb,,143,3.669,1.09,us,us10002nae,2015-07-12T20:38:07.612Z,"99km ESE of Shikotan, Russia",earthquake
2015-06-20T14:49:39.620Z,25.606,142.6763,25.9,4.6,mb,,161,1.547,0.87,us,us10002ki1,2015-07-12T20:29:25.674Z,"163km NE of Iwo Jima, Japan",earthquake
2015-06-20T14:38:30.280Z,25.6275,141.7236,35,4.3,mb,,158,1.519,1.47,us,us10002na5,2015-07-12T20:27:14.986Z,"101km NNE of Iwo Jima, Japan",earthquake
2015-06-20T14:18:59.000Z,-36.244,-73.601,14.6,4.4,mwr,,,,0.79,us,us10002ki0,2015-07-12T14:15:05.292Z,"68km NW of Talcahuano, Chile",earthquake
2015-06-20T13:57:43.310Z,-15.6213,167.9329,29.46,4.6,mb,,156,0.724,0.39,us,us10002naa,2015-07-12T17:24:26.200Z,"76km NE of Norsup, Vanuatu",earthquake
2015-06-20T13:50:44.250Z,25.652,142.7942,33.1,4.8,mb,,129,1.538,0.75,us,us10002khx,2015-07-12T17:16:53.780Z,"168km SSE of Chichi-shima, Japan",earthquake
2015-06-20T12:47:13.450Z,-14.9831,-173.2746,31.26,4.7,mb,,88,1.801,0.39,us,us10002na3,2015-07-06T07:05:12.151Z,"118km NNE of Hihifo, Tonga",earthquake
2015-06-20T12:23:05.580Z,28.5523,82.6319,10,4.7,mb,,92,2.513,0.61,us,us10002khh,2015-07-06T06:53:23.594Z,"49km ENE of Salyan, Nepal",earthquake
2015-06-20T11:41:59.290Z,15.119,119.5309,25.63,4.8,mb,,94,2.576,0.66,us,us10002khc,2015-07-06T06:19:17.572Z,"53km SW of Liozon, Philippines",earthquake
2015-06-20T07:44:12.770Z,25.5509,141.5295,10.45,4.5,mb,,78,1.646,1.05,us,us10002kg6,2015-07-16T08:58:53.689Z,"87km NNE of Iwo Jima, Japan",earthquake
2015-06-20T06:56:18.970Z,-5.3418,152.3703,35,4.5,mb,,75,1.161,0.83,us,us10002n9y,2015-07-16T08:29:33.872Z,"110km S of Kokopo, Papua New Guinea",earthquake
2015-06-20T06:20:20.760Z,0.7152,123.743,258.67,4.5,mb,,68,1.997,0.92,us,us10002kfq,2015-07-16T06:40:38.360Z,"28km SE of Pimpi, Indonesia",earthquake
2015-06-20T05:32:08.810Z,-59.6293,-26.5027,50.11,5.7,mww,,32,15.36,0.88,us,us10002kfg,2015-07-17T16:06:16.000Z,"66km S of Bristol Island, South Sandwich Islands",earthquake
2015-06-20T05:22:19.000Z,-36.277,-73.724,30.4,5.5,mwr,,,,0.85,us,us10002kfc,2015-07-16T05:27:36.937Z,"73km NW of Talcahuano, Chile",earthquake
2015-06-20T05:10:54.900Z,35.7392,-97.3865,3,4,mwr,,,,0.64,us,us10002kf3,2015-07-12T12:04:38.582Z,"12km NE of Edmond, Oklahoma",earthquake
2015-06-20T03:20:46.520Z,-36.4111,-73.6796,11.66,4.5,mb,,140,1.995,0.96,us,us10002kei,2015-07-12T04:13:03.993Z,"60km NW of Talcahuano, Chile",earthquake
2015-06-20T02:44:27.030Z,35.2057,139.0552,11.3,4.2,mb,,126,0.889,0.96,us,us10002n9u,2015-07-14T23:55:29.581Z,"3km NE of Hakone, Japan",earthquake
2015-06-20T02:10:06.980Z,-36.3581,-73.7885,10,6.4,mww,,51,2.024,0.98,us,us10002ke8,2015-07-17T16:06:15.000Z,"72km WNW of Talcahuano, Chile",earthquake
2015-06-20T01:21:24.360Z,-24.5299,-175.7428,32.76,4.7,mb,,121,8.892,0.97,us,us10002n9x,2015-07-14T23:26:31.094Z,"South of Tonga",earthquake
2015-06-20T01:05:14.210Z,-11.4837,163.2816,39.16,4.5,mb,,86,3.857,0.64,us,us10002ke5,2015-07-14T22:40:19.505Z,"187km SE of Kirakira, Solomon Islands",earthquake
2015-06-20T00:12:45.730Z,-5.6418,151.9767,10.09,4.3,mb,,215,1.453,0.26,us,us10002n9t,2015-07-13T23:22:40.484Z,"146km SSW of Kokopo, Papua New Guinea",earthquake
2015-06-19T22:54:59.660Z,-10.9658,166.3667,159.31,4.3,mb,,80,4.528,0.56,us,us10002n9l,2015-07-13T23:18:15.418Z,"64km ESE of Lata, Solomon Islands",earthquake
2015-06-19T22:38:55.940Z,25.7287,142.5864,43.18,4.8,mb,,119,1.408,0.73,us,us10002kd1,2015-06-28T23:14:12.430Z,"154km SSE of Chichi-shima, Japan",earthquake
2015-06-19T21:33:44.680Z,-18.0133,-178.3693,577.27,4.3,mb,,102,3.417,0.92,us,us10002n9i,2015-07-13T23:05:27.373Z,"293km N of Ndoi Island, Fiji",earthquake
2015-06-19T15:58:20.420Z,17.5111,-61.4093,22.95,4.3,mb,,186,0.391,0.93,us,us10002n9d,2015-07-12T17:07:07.616Z,"45km ESE of Codrington, Barbuda",earthquake
2015-06-19T15:26:26.890Z,-19.6014,-174.159,35,4.8,mb,,81,4.029,1.25,us,us10002k9x,2015-07-12T16:59:13.122Z,"29km NE of Pangai, Tonga",earthquake
2015-06-19T13:06:34.540Z,4.0497,126.7892,53.99,4.6,mb,,112,3.306,0.74,us,us10002k7u,2015-07-12T14:30:10.384Z,"209km SE of Sarangani, Philippines",earthquake
2015-06-19T12:30:17.130Z,29.2639,130.4331,31.43,4.7,mb,,128,2.238,0.63,us,us10002k7n,2015-06-19T20:32:52.799Z,"135km NE of Naze, Japan",earthquake
2015-06-19T08:57:05.720Z,-5.84,153.5642,12.67,4.2,mb,,159,2.151,0.36,us,us10002n97,2015-07-12T10:57:13.291Z,"162km SSE of Taron, Papua New Guinea",earthquake
2015-06-19T08:09:53.370Z,26.9542,143.8264,10,5.3,mb,,68,1.471,0.81,us,us10002k6u,2015-07-12T10:41:05.732Z,"160km E of Chichi-shima, Japan",earthquake
2015-06-19T07:12:48.200Z,36.5602,70.4432,199.84,4.3,mb,,69,0.574,0.93,us,us10002k6g,2015-07-11T12:01:24.324Z,"48km SW of Jarm, Afghanistan",earthquake
2015-06-19T05:08:27.380Z,23.0675,143.3939,52.23,4.2,mb,,115,4.158,0.78,us,us10002n92,2015-07-11T11:10:39.353Z,"283km SE of Iwo Jima, Japan",earthquake
2015-06-19T04:31:22.100Z,-4.9455,102.8155,55.1,4.4,mb,,181,0.597,0.99,us,us10002n91,2015-07-12T01:59:08.670Z,"105km W of Kuripan, Indonesia",earthquake
2015-06-19T03:18:57.580Z,44.5672,148.2404,67,4.6,mb,,80,4.076,0.55,us,us10002k5y,2015-07-12T00:03:15.979Z,"79km SSE of Kuril'sk, Russia",earthquake
2015-06-19T02:03:47.060Z,51.8691,-179.9166,114.18,4.7,mb,,123,0.251,0.8,us,us10002k5e,2015-07-11T23:32:48.657Z,"34km ESE of Semisopochnoi Island, Alaska",earthquake
2015-06-19T01:59:29.240Z,-9.0799,124.1259,103.96,4.3,mb,,112,0.685,0.78,us,us10002n95,2015-07-11T23:17:20.426Z,"56km NW of Kefamenanu, Indonesia",earthquake
2015-06-19T01:52:50.010Z,-4.3563,143.2826,113.42,4.5,mb,,30,4.679,0.85,us,us10002k58,2015-07-11T22:57:35.718Z,"50km ESE of Ambunti, Papua New Guinea",earthquake
2015-06-19T01:29:15.240Z,-7.4188,155.2812,10,4.6,mb,,95,4.46,0.67,us,us10002n8x,2015-07-11T22:51:00.818Z,"123km S of Panguna, Papua New Guinea",earthquake
2015-06-19T00:35:14.280Z,37.5366,141.5866,40.94,4.4,mwr,,83,0.713,0.93,us,us10002k4j,2015-06-28T22:48:36.387Z,"52km E of Namie, Japan",earthquake
2015-06-19T00:09:16.140Z,-24.2995,-67.1643,189.79,4.3,mb,,77,2.322,0.97,us,us10002n8v,2015-07-13T22:38:16.150Z,"86km W of San Antonio de los Cobres, Argentina",earthquake
